desc1,desc2,value,date
Fish,Other tinned or bottled fish,23,1989
Fish,Other tinned or bottled fish,24,1990
Fish,Other tinned or bottled fish,23,1991
Fish,Other tinned or bottled fish,24,1992
Fish,Other tinned or bottled fish,23,1993
Fish,Other tinned or bottled fish,23,1994
Fish,Other tinned or bottled fish,23,1995
Fish,Other tinned or bottled fish,24,1996
Fish,Other tinned or bottled fish,23,1997
Fish,Other tinned or bottled fish,24,1998
Fish,Other tinned or bottled fish,27,1999
Fish,Other tinned or bottled fish,27,2000
Fish,Other tinned or bottled fish,29,2001
Fish,Other tinned or bottled fish,29,2002
Fish,Other tinned or bottled fish,28,2003
Fish,Other tinned or bottled fish,30,2004
Fish,Other tinned or bottled fish,33,2005
Fish,Other tinned or bottled fish,31,2006
Fish,Other tinned or bottled fish,30,2007
Fish,Other tinned or bottled fish,28,2008
Fish,Other tinned or bottled fish,27,2009
Fish,Other tinned or bottled fish,25,2010
Fish,Other tinned or bottled fish,25,2011
Fish,Other tinned or bottled fish,25,2012
Fish,Other tinned or bottled fish,23,2013
Fish,Other tinned or bottled fish,24,2014
Fish,Ready meals and other fish products - frozen or not frozen,23,1974
Fish,Ready meals and other fish products - frozen or not frozen,23,1975
Fish,Ready meals and other fish products - frozen or not frozen,25,1976
Fish,Ready meals and other fish products - frozen or not frozen,25,1977
Fish,Ready meals and other fish products - frozen or not frozen,24,1978
Fish,Ready meals and other fish products - frozen or not frozen,26,1979
Fish,Ready meals and other fish products - frozen or not frozen,27,1980
Fish,Ready meals and other fish products - frozen or not frozen,28,1981
Fish,Ready meals and other fish products - frozen or not frozen,33,1982
Fish,Ready meals and other fish products - frozen or not frozen,31,1983
Fish,Ready meals and other fish products - frozen or not frozen,32,1984
Fish,Ready meals and other fish products - frozen or not frozen,33,1985
Fish,Ready meals and other fish products - frozen or not frozen,33,1986
Fish,Ready meals and other fish products - frozen or not frozen,32,1987
Fish,Ready meals and other fish products - frozen or not frozen,33,1988
Fish,Ready meals and other fish products - frozen or not frozen,34,1989
Fish,Ready meals and other fish products - frozen or not frozen,33,1990
Fish,Ready meals and other fish products - frozen or not frozen,30,1991
Fish,Ready meals and other fish products - frozen or not frozen,31,1992
Fish,Ready meals and other fish products - frozen or not frozen,36,1993
Fish,Ready meals and other fish products - frozen or not frozen,35,1994
Fish,Ready meals and other fish products - frozen or not frozen,30,1995
Fish,Ready meals and other fish products - frozen or not frozen,29,1996
Fish,Ready meals and other fish products - frozen or not frozen,28,1997
Fish,Ready meals and other fish products - frozen or not frozen,28,1998
Fish,Ready meals and other fish products - frozen or not frozen,26,1999
Fish,Ready meals and other fish products - frozen or not frozen,28,2000
